"","Date","DailyVisits","MaxTemp","MinTemp","Precipitation","Snowfall","SnowDepth"
"6595",2011-01-25,1336,37,28,0,NA,3
"6596",2011-01-26,842,45,29,0,0,3
"6597",2011-01-27,873,48,22,0,0,2
"6598",2011-01-28,1077,52,29,0,0,1
"6599",2011-01-29,812,38,21,0,0,1
"6600",2011-01-30,384,22,2,0.03,0.4,2
"6601",2011-01-31,477,4,-17,0.09,1,3
"6602",2011-02-01,747,-4,-17,0,0,3
"6603",2011-02-02,758,25,-10,0,0,3
"6604",2011-02-03,828,40,24,0,0,2
"6605",2011-02-04,999,40,30,0,0,1
"6606",2011-02-05,1027,38,25,0,0,1
"6607",2011-02-06,562,26,14,0.03,0.1,1
"6608",2011-02-07,532,14,0,0.12,4,5
"6609",2011-02-08,772,12,0,0,0,4
"6610",2011-02-09,865,26,2,0,0,2
"6611",2011-02-10,1022,28,2,0,0,2
"6612",2011-02-11,1052,38,25,0,NA,2
"6613",2011-02-12,1842,50,37,0,NA,1
"6614",2011-02-13,1666,53,30,0,0,1
"6615",2011-02-14,1016,53,28,0,0,0
"6616",2011-02-15,1246,56,44,0,0,0
"6617",2011-02-16,1150,56,27,0,0,0
"6618",2011-02-17,1038,48,28,0,0,0
"6619",2011-02-18,1248,42,25,0,NA,NA
"6620",2011-02-19,1649,40,7,0,0,0
"6621",2011-02-20,529,9,-4,0.43,3.8,4
"6622",2011-02-21,814,22,-6,0,0,4
"6623",2011-02-22,898,36,11,0,0,3
"6624",2011-02-23,1050,33,5,0.17,2,2
"6625",2011-02-24,630,6,-11,0.42,7,9
"6626",2011-02-25,820,1,-10,0.05,2.5,11
"6627",2011-02-26,1428,30,-1,0,0,7
"6628",2011-02-27,1094,28,14,0,0,7
"6629",2011-02-28,848,44,18,0,NA,5
"6630",2011-03-01,971,50,13,0,NA,NA
"6631",2011-03-02,929,50,13,0,NA,NA
"6632",2011-03-03,1129,48,29,0,NA,NA
"6633",2011-03-04,1087,30,23,0.03,3,2
"6634",2011-03-05,1276,41,19,0,NA,2
"6635",2011-03-06,977,34,6,0.06,1.2,2
"6636",2011-03-07,901,15,3,0.1,2.4,3
"6637",2011-03-08,954,23,14,0.23,4,5
"6638",2011-03-09,1327,38,15,0.21,2.8,4
"6639",2011-03-10,1321,54,32,0,NA,2
"6640",2011-03-11,1481,52,28,0,NA,1
"6641",2011-03-12,2424,38,25,0,NA,0
"6642",2011-03-13,2354,44,26,0,NA,0
"6643",2011-03-14,1748,58,35,0,NA,NA
"6644",2011-03-15,1884,50,33,0,NA,NA
"6645",2011-03-16,2109,60,37,0,NA,NA
"6646",2011-03-17,2102,43,34,0,NA,0
"6647",2011-03-18,3030,50,27,0,NA,NA
"6648",2011-03-19,4076,56,33,0,NA,NA
"6649",2011-03-20,2858,51,35,0,NA,NA
"6650",2011-03-21,1985,46,35,0,NA,NA
"6651",2011-03-22,1828,51,28,0.12,0,0
"6652",2011-03-23,1716,35,20,0,NA,NA
"6653",2011-03-24,1708,37,19,0,NA,NA
"6654",2011-03-25,1980,32,23,0.05,NA,NA
"6655",2011-03-26,1512,26,22,0.24,0.2,0
"6656",2011-03-27,1710,31,22,0.18,2,2
"6657",2011-03-28,1601,33,23,0.17,1.5,3
"6658",2011-03-29,2408,30,22,0,NA,2
"6659",2011-03-30,2410,45,27,0,0.2,2
"6660",2011-03-31,2058,44,33,0.04,NA,1
"6661",2011-04-01,2338,47,31,0,NA,NA
"6662",2011-04-02,3833,67,34,0,NA,NA
"6663",2011-04-03,1903,51,22,0.03,0.8,NA
"6664",2011-04-04,1852,40,21,0,0,0
"6665",2011-04-05,2224,57,36,0,0,0
"6666",2011-04-06,2260,57,33,0,0,0
"6667",2011-04-07,1771,60,42,0,NA,NA
"6668",2011-04-08,2187,61,40,0,NA,NA
"6669",2011-04-09,2213,44,32,0.06,NA,NA
"6670",2011-04-10,2017,46,36,0,NA,NA
"6671",2011-04-11,2289,57,37,0,0,0
"6672",2011-04-12,2109,51,35,0,0,0
"6673",2011-04-13,1711,38,32,0.23,0,0
"6674",2011-04-14,1306,32,23,0.3,NA,1
"6675",2011-04-15,2383,46,28,NA,NA,NA
"6676",2011-04-16,3704,47,34,NA,NA,NA
"6677",2011-04-17,2904,49,30,NA,0,0
"6678",2011-04-18,1918,30,24,NA,3,3
"6679",2011-04-19,3329,40,24,0.07,0,0
"6680",2011-04-20,3187,45,20,0,0,0
"6681",2011-04-21,2704,58,33,0,NA,NA
"6682",2011-04-22,3272,42,30,0,0,0
"6683",2011-04-23,4848,42,28,0,0,0
"6684",2011-04-24,4441,52,30,0,0,0
"6685",2011-04-25,2672,51,34,0,0,0
"6686",2011-04-26,2777,40,33,0.18,0,0
"6687",2011-04-27,2589,44,31,0.31,0,0
"6688",2011-04-28,3688,59,37,0,NA,NA
"6689",2011-04-29,3308,50,31,0,NA,NA
"6690",2011-04-30,3238,35,27,0,NA,NA
"6691",2011-05-01,3288,46,32,0,NA,NA
"6692",2011-05-02,3528,44,30,0,0,0
"6693",2011-05-03,3699,60,34,0,0,0
"6694",2011-05-04,3459,50,34,0.1,0,0
"6695",2011-05-05,3718,60,36,0,NA,NA
"6696",2011-05-06,3938,61,47,0,NA,NA
"6697",2011-05-07,5110,64,42,0,NA,NA
"6698",2011-05-08,6320,74,51,0,NA,NA
"6699",2011-05-09,3688,63,51,0.01,NA,NA
"6700",2011-05-10,4531,56,39,0,NA,NA
"6701",2011-05-11,4505,50,37,0.37,NA,NA
"6702",2011-05-12,4190,41,35,0.35,NA,NA
"6703",2011-05-13,5691,54,35,0,NA,NA
"6704",2011-05-14,5340,38,29,0.02,NA,NA
"6705",2011-05-15,6589,47,31,0,NA,NA
"6706",2011-05-16,6213,55,36,0,NA,NA
"6707",2011-05-17,6196,49,43,0.28,NA,NA
"6708",2011-05-18,6192,46,39,0.44,NA,NA
"6709",2011-05-19,4706,43,39,2.31,NA,NA
"6710",2011-05-20,5263,55,42,0.69,NA,NA
"6711",2011-05-21,7046,51,42,0.48,NA,NA
"6712",2011-05-22,8066,55,43,0.05,NA,NA
"6713",2011-05-23,7647,59,46,0.21,NA,NA
"6714",2011-05-24,5245,50,42,1.45,NA,NA
"6715",2011-05-25,9423,53,38,0,NA,NA
"6716",2011-05-26,8097,57,38,0.05,NA,NA
"6717",2011-05-27,9541,56,39,0,NA,NA
"6718",2011-05-28,15389,57,38,0.07,NA,NA
"6719",2011-05-29,10223,44,38,2.22,NA,NA
"6720",2011-05-30,12734,61,43,0.06,NA,NA
"6721",2011-05-31,9938,61,41,0,NA,NA
"6722",2011-06-01,10923,66,40,0,0,0
"6723",2011-06-02,12893,83,53,0,NA,NA
"6724",2011-06-03,12649,63,51,0,0,0
"6725",2011-06-04,14578,68,48,0,NA,NA
"6726",2011-06-05,15826,84,57,0,NA,NA
"6727",2011-06-06,17586,88,67,0.02,0,0
"6728",2011-06-07,15814,73,53,0,NA,NA
"6729",2011-06-08,13701,53,42,0,0,0
"6730",2011-06-09,11813,47,40,0.57,0,0
"6731",2011-06-10,15297,59,40,0.02,0,0
"6732",2011-06-11,16549,67,44,0.3,0,0
"6733",2011-06-12,16318,76,50,0.04,0,0
"6734",2011-06-13,17040,71,53,0.15,0,0
"6735",2011-06-14,16426,64,51,0.04,0,0
"6736",2011-06-15,17514,74,50,0,0,0
"6737",2011-06-16,14550,70,53,0.13,0,0
"6738",2011-06-17,16321,65,49,0,NA,NA
"6739",2011-06-18,18275,74,48,0,NA,NA
"6740",2011-06-19,17470,66,52,0.28,0,0
"6741",2011-06-20,16377,56,52,0.21,0,0
"6742",2011-06-21,19244,62,51,0.02,0,0
"6743",2011-06-22,21560,74,53,0,0,0
"6744",2011-06-23,19193,72,50,0,0,0
"6745",2011-06-24,18783,74,53,0.13,0,0
"6746",2011-06-25,20029,80,52,0.49,0,0
"6747",2011-06-26,19859,76,52,0.04,0,0
"6748",2011-06-27,22005,65,46,0,0,0
"6749",2011-06-28,20995,87,55,0,0,0
"6750",2011-06-29,19359,94,69,0.01,0,0
"6751",2011-06-30,18009,82,63,0.03,0,0
"6752",2011-07-01,20136,67,54,0.82,NA,NA
"6753",2011-07-02,27111,77,54,0.25,NA,NA
"6754",2011-07-03,35563,80,59,0,0,0
"6755",2011-07-04,28778,84,66,0,0,0
"6756",2011-07-05,21868,73,62,0.02,0,0
"6757",2011-07-06,23674,75,55,0.56,0,0
"6758",2011-07-07,24615,75,61,0.06,0,0
"6759",2011-07-08,22212,82,62,0,NA,NA
"6760",2011-07-09,24328,74,61,0,NA,NA
"6761",2011-07-10,23612,85,61,0,0,0
"6762",2011-07-11,22553,73,55,0.05,0,0
"6763",2011-07-12,22659,60,53,0.12,0,0
"6764",2011-07-13,23618,71,58,0.22,0,0
"6765",2011-07-14,25212,89,67,0,0,0
"6766",2011-07-15,24424,79,67,0,NA,NA
"6767",2011-07-16,25329,93,70,0,NA,NA
"6768",2011-07-17,24063,92,75,0,NA,NA
"6769",2011-07-18,25527,94,75,0,NA,NA
"6770",2011-07-19,25559,95,79,0,NA,NA
"6771",2011-07-20,27865,82,65,0,NA,NA
"6772",2011-07-21,23708,88,62,0,NA,NA
"6773",2011-07-22,24407,86,63,0,NA,NA
"6774",2011-07-23,24753,78,59,0,0,0
"6775",2011-07-24,25129,80,61,0,0,0
"6776",2011-07-25,24838,88,65,0.07,NA,NA
"6777",2011-07-26,25302,82,63,0,NA,NA
"6778",2011-07-27,23762,79,60,0.8,0,0
"6779",2011-07-28,22008,79,53,0.79,0,0
"6780",2011-07-29,23400,79,60,0,NA,NA
"6781",2011-07-30,25032,85,71,0,0,0
"6782",2011-07-31,24515,93,67,0.05,0,0
"6783",2011-08-01,23135,92,66,0.14,NA,NA
"6784",2011-08-02,24314,76,62,0.05,NA,NA
"6785",2011-08-03,20606,84,60,0.7,0,0
"6786",2011-08-04,19054,78,61,0,0,0
"6787",2011-08-05,22225,82,61,0.25,0,0
"6788",2011-08-06,20117,72,57,0,0,0
"6789",2011-08-07,29864,85,58,0,0,0
"6790",2011-08-08,32156,72,60,0.07,NA,NA
"6791",2011-08-09,30313,66,53,0.14,NA,NA
"6792",2011-08-10,30834,74,53,0,NA,NA
"6793",2011-08-11,29117,75,60,0.02,0,0
"6794",2011-08-12,26182,72,54,0.04,0,0
"6795",2011-08-13,22248,72,54,0,0,0
"6796",2011-08-14,18417,87,63,0,0,0
"6797",2011-08-15,18600,83,59,0.3,NA,NA
"6798",2011-08-16,18885,72,57,0,0,0
"6799",2011-08-17,17903,78,57,0,0,0
"6800",2011-08-18,17498,83,63,0,0,0
"6801",2011-08-19,16482,64,53,0,0,0
"6802",2011-08-20,18784,69,51,0.23,0,0
"6803",2011-08-21,15773,74,59,0.33,0,0
"6804",2011-08-22,18478,88,62,0,NA,NA
"6805",2011-08-23,16782,91,73,0,NA,NA
"6806",2011-08-24,11387,81,66,0,0,0
"6807",2011-08-25,13295,90,71,0,0,0
"6808",2011-08-26,11106,81,69,0,NA,NA
"6809",2011-08-27,14782,83,69,0.02,0,0
"6810",2011-08-28,13442,81,67,0,0,0
"6811",2011-08-29,9438,68,53,0.88,NA,NA
"6812",2011-08-30,12714,79,55,0.05,NA,NA
"6813",2011-08-31,10671,89,63,0.02,NA,NA
"6814",2011-09-01,8545,78,54,0.03,0,0
"6815",2011-09-02,11706,74,52,0,0,0
"6816",2011-09-03,19220,63,47,0,0,0
"6817",2011-09-04,19724,66,43,0,0,0
"6818",2011-09-05,13394,78,54,0,0,0
"6819",2011-09-06,10244,78,64,0,0,0
"6820",2011-09-07,11068,74,60,0,0,0
"6821",2011-09-08,11472,72,56,0,0,0
"6822",2011-09-09,11757,69,55,0,0,0
"6823",2011-09-10,12891,74,53,0,0,0
"6824",2011-09-11,13163,82,62,0,0,0
"6825",2011-09-12,11202,78,55,0,0,0
"6826",2011-09-13,11502,69,47,0,0,0
"6827",2011-09-14,8659,48,35,0.1,0,0
"6828",2011-09-15,8837,41,34,0.35,0,0
"6829",2011-09-16,11972,67,37,0,0,0
"6830",2011-09-17,9807,72,48,0.19,0,0
"6831",2011-09-18,11192,65,49,0,0,0
"6832",2011-09-19,9770,72,48,0,0,0
"6833",2011-09-20,8601,54,41,0,0,0
"6834",2011-09-21,8557,56,41,0,0,0
"6835",2011-09-22,8431,64,39,0,0,0
"6836",2011-09-23,8869,80,61,0,0,0
"6837",2011-09-24,11158,77,64,0,0,0
"6838",2011-09-25,10717,77,57,0,0,0
"6839",2011-09-26,8738,77,56,0,0,0
"6840",2011-09-27,8277,76,56,0,0,0
"6841",2011-09-28,6689,80,54,0,0,0
"6842",2011-09-29,6671,60,44,0,0,0
"6843",2011-09-30,7219,73,45,0,0,0
"6844",2011-10-01,7834,82,45,0,0,0
"6845",2011-10-02,6960,86,65,0,NA,NA
"6846",2011-10-03,5863,78,63,0,NA,NA
"6847",2011-10-04,6043,82,62,0,0,0
"6848",2011-10-05,6880,82,59,0,0,0
"6849",2011-10-06,4630,82,46,0.15,0,0
"6850",2011-10-07,5523,55,39,0,0,0
"6851",2011-10-08,5752,46,37,0.35,0,0
"6852",2011-10-09,5276,42,36,0.03,0,0
"6853",2011-10-10,5760,57,38,0,NA,NA
"6854",2011-10-11,4695,61,47,0.03,0,0
"6855",2011-10-12,4287,54,43,0,NA,NA
"6856",2011-10-13,4625,56,41,0,0,0
"6857",2011-10-14,4273,46,38,0,0,0
"6858",2011-10-15,5759,70,37,0,0,0
"6859",2011-10-16,4256,47,38,0.04,0,0
"6860",2011-10-17,3105,42,32,0.02,0,0
"6861",2011-10-18,3856,49,34,0,NA,NA
"6862",2011-10-19,3484,48,36,0,NA,NA
"6863",2011-10-20,4025,60,37,0,0,0
"6864",2011-10-21,4551,59,41,0.02,0,0
"6865",2011-10-22,5114,58,41,0.04,0,0
"6866",2011-10-23,3487,58,45,0,0,0
"6867",2011-10-24,2530,58,39,0,0,0
"6868",2011-10-25,2300,42,30,0.03,0,0
"6869",2011-10-26,2220,36,27,0.04,0,0
"6870",2011-10-27,2267,45,26,0,0,0
"6871",2011-10-28,2605,45,30,0,0,0
"6872",2011-10-29,2660,55,34,0,0,0
"6873",2011-10-30,2289,48,33,0,0,0
"6874",2011-10-31,1687,63,38,0,0,0
"6875",2011-11-01,1546,39,27,0.19,1.7,2
"6876",2011-11-02,1763,34,22,0,NA,1
"6877",2011-11-03,1725,49,31,0,0,0
"6878",2011-11-04,1900,67,47,0,0,0
"6879",2011-11-05,2045,59,28,0,0,0
"6880",2011-11-06,1793,34,25,0,0,0
"6881",2011-11-07,1431,38,21,0,0,0
"6882",2011-11-08,1657,40,28,0,0,0
"6883",2011-11-09,1674,37,27,0,NA,NA
"6884",2011-11-10,1463,52,28,0,NA,NA
"6885",2011-11-11,2340,56,40,0,NA,NA
"6886",2011-11-12,2287,50,32,0.25,2,2
"6887",2011-11-13,1872,40,26,0,0,0
"6888",2011-11-14,1444,41,19,0,0,0
"6889",2011-11-15,1201,41,19,0,0,0
"6890",2011-11-16,1152,25,18,0,0,0
"6891",2011-11-17,1258,47,22,0,NA,NA
"6892",2011-11-18,1183,35,15,0.56,9.5,9
"6893",2011-11-19,531,16,0,0.66,1.5,11
"6894",2011-11-20,1266,35,7,NA,0,10
"6895",2011-11-21,1150,45,27,NA,NA,7
"6896",2011-11-22,1317,45,34,0,0,5
"6897",2011-11-23,1460,55,41,0,0,2
"6898",2011-11-24,1396,56,46,0,0,1
"6899",2011-11-25,2689,56,27,0.02,0.5,1
"6900",2011-11-26,2341,34,22,0,0,0
"6901",2011-11-27,1514,55,26,0,NA,NA
"6902",2011-11-28,1066,57,28,0,NA,NA
"6903",2011-11-29,928,49,30,0,0,0
"6904",2011-11-30,941,42,24,0.1,1,1
"6905",2011-12-01,969,29,15,0.07,0.5,1
"6906",2011-12-02,835,43,24,0,0,0
"6907",2011-12-03,993,26,15,0,0,0
"6908",2011-12-04,618,22,3,0,NA,NA
"6909",2011-12-05,580,15,0,0,NA,NA
"6910",2011-12-06,966,37,7,0,NA,NA
"6911",2011-12-07,850,37,22,0,NA,NA
"6912",2011-12-08,1023,24,11,0.14,1.5,2
"6913",2011-12-09,805,31,6,0,NA,NA
"6914",2011-12-10,962,49,31,0,NA,NA
"6915",2011-12-11,920,48,29,0,NA,NA
"6916",2011-12-12,734,32,20,0,NA,NA
"6917",2011-12-13,764,42,31,0,NA,NA
"6918",2011-12-14,947,39,23,0,NA,NA
"6919",2011-12-15,896,32,21,0,NA,NA
"6920",2011-12-16,1093,35,25,0,NA,NA
"6921",2011-12-17,1514,47,29,0,NA,NA
"6922",2011-12-18,1317,60,31,0,NA,NA
"6923",2011-12-19,928,31,22,0,NA,NA
"6924",2011-12-20,1171,46,27,0,NA,NA
"6925",2011-12-21,804,36,14,0.2,2,2
"6926",2011-12-22,928,28,10,0,0,2
"6927",2011-12-23,1228,45,27,0.01,0,1
"6928",2011-12-24,834,41,11,0,NA,NA
"6929",2011-12-25,612,51,29,0,NA,NA
"6930",2011-12-26,1553,51,25,0,NA,NA
"6931",2011-12-27,1790,39,25,0,NA,NA
"6932",2011-12-28,2245,49,33,0,NA,NA
"6933",2011-12-29,1798,44,22,0,NA,NA
"6934",2011-12-30,2213,49,30,0,0,0
"6935",2011-12-31,1479,49,23,0.18,2,2
"6936",2012-01-01,1461,27,18,0,NA,2
"6937",2012-01-02,1015,53,16,0,0,1
"6938",2012-01-03,1072,53,12,0,NA,NA
"6939",2012-01-04,1264,57,37,0,NA,NA
"6940",2012-01-05,1181,63,37,0,NA,NA
"6941",2012-01-06,1108,37,24,0,NA,NA
"6942",2012-01-07,1176,30,22,0,NA,NA
"6943",2012-01-08,1128,36,20,0,NA,NA
"6944",2012-01-09,1048,49,36,0,NA,NA
"6945",2012-01-10,1020,54,25,0,NA,NA
"6946",2012-01-11,633,26,5,0,NA,NA
"6947",2012-01-12,852,28,6,0,NA,NA
"6948",2012-01-13,780,39,21,0,NA,NA
"6949",2012-01-14,1236,46,20,0,NA,NA
"6950",2012-01-15,1283,50,19,0,NA,NA
"6951",2012-01-16,484,19,3,0.05,NA,1
"6952",2012-01-17,705,24,2,0,NA,NA
"6953",2012-01-18,686,29,-11,0,NA,NA
"6954",2012-01-19,583,40,-10,0,NA,NA
"6955",2012-01-20,604,38,9,0,NA,NA
"6956",2012-01-21,1096,47,31,0,NA,NA
"6957",2012-01-22,525,38,23,0.04,0.2,0
"6958",2012-01-23,616,39,25,0,0,0
"6959",2012-01-24,657,34,22,0.06,0.5,1
"6960",2012-01-25,830,51,25,0.05,1,1
"6961",2012-01-26,921,40,26,0,NA,NA
"6962",2012-01-27,981,37,18,0,NA,NA
"6963",2012-01-28,1428,28,19,0,NA,NA
"6964",2012-01-29,1152,51,24,0,0,0
"6965",2012-01-30,820,51,35,0,0,0
"6966",2012-01-31,936,41,29,0,NA,NA
"6967",2012-02-01,1411,41,28,0,0,0
"6968",2012-02-02,979,43,27,0,0,0
"6969",2012-02-03,1208,34,26,0,0,0
"6970",2012-02-04,1314,38,25,0,0,0
"6971",2012-02-05,1382,44,17,0,0,0
"6972",2012-02-06,1122,39,16,0,0,0
"6973",2012-02-07,798,16,11,0.02,0,0
"6974",2012-02-08,1137,26,12,0,0,0
"6975",2012-02-09,999,40,12,0,0,0
"6976",2012-02-10,912,12,-5,0,0,0
"6977",2012-02-11,1511,24,-2,0,0,0
"6978",2012-02-12,1343,35,17,0,0,0
"6979",2012-02-13,1055,41,28,0,0,0
"6980",2012-02-14,1150,42,25,0.09,1.3,1
"6981",2012-02-15,1030,33,20,0,0,0
"6982",2012-02-16,1080,38,20,0,0,0
"6983",2012-02-17,1464,31,13,0,0,0
"6984",2012-02-18,2984,42,21,0,0,0
"6985",2012-02-19,2251,40,25,0,0,0
"6986",2012-02-20,971,34,23,0.1,0,0
"6987",2012-02-21,1201,37,22,0,0,0
"6988",2012-02-22,1022,36,30,0.15,1,1
"6989",2012-02-23,1002,30,18,0.04,0,0
"6990",2012-02-24,752,28,15,0,0,0
"6991",2012-02-25,1843,46,15,0,0,0
"6992",2012-02-26,1150,28,11,0,0,0
"6993",2012-02-27,991,37,11,0,0,0
"6994",2012-02-28,786,29,17,0.15,2,2
"6995",2012-03-01,1279,35,22,0,NA,NA
"6996",2012-03-02,1344,26,18,0,NA,NA
"6997",2012-03-03,1705,37,13,0,0,NA
"6998",2012-03-04,1576,44,31,0,NA,NA
"6999",2012-03-05,1489,56,31,0,NA,NA
"7000",2012-03-06,1394,60,26,0,NA,NA
"7001",2012-03-07,1088,34,20,0,NA,NA
"7002",2012-03-08,1674,43,23,0,NA,NA
"7003",2012-03-09,2091,60,35,0,NA,NA
"7004",2012-03-10,3732,69,47,0,NA,NA
"7005",2012-03-11,3239,63,44,0,NA,NA
"7006",2012-03-12,2145,55,41,0,NA,NA
"7007",2012-03-13,1932,64,46,0,NA,NA
"7008",2012-03-14,2169,58,39,0,NA,NA
"7009",2012-03-15,2170,63,47,0,NA,NA
"7010",2012-03-16,2959,70,50,0,NA,NA
"7011",2012-03-17,4540,71,47,0,NA,NA
"7012",2012-03-18,3240,68,46,0,NA,NA
"7013",2012-03-19,1892,50,31,0,NA,NA
"7014",2012-03-20,2262,51,23,0,NA,NA
"7015",2012-03-21,2220,57,40,0,NA,NA
"7016",2012-03-22,2598,63,40,0,NA,NA
"7017",2012-03-23,2597,67,41,0,NA,NA
"7018",2012-03-24,4531,63,39,0,NA,NA
"7019",2012-03-25,3940,56,37,0,NA,NA
"7020",2012-03-26,2424,68,37,0.18,NA,NA
"7021",2012-03-27,3131,53,34,0,NA,NA
"7022",2012-03-28,3102,67,38,0,NA,NA
"7023",2012-03-29,2931,58,45,0,NA,NA
"7024",2012-03-30,3234,66,43,0,NA,NA
"7025",2012-03-31,5003,74,53,0,0,0
"7026",2012-04-01,4144,76,48,0,0,0
"7027",2012-04-02,2076,48,33,0,0,0
"7028",2012-04-03,3512,45,33,0,NA,NA
"7029",2012-04-04,2898,58,36,0,NA,NA
"7030",2012-04-05,3199,71,46,0,NA,NA
"7031",2012-04-06,3850,62,39,0.16,0,0
"7032",2012-04-07,4406,47,28,0,0,0
"7033",2012-04-08,4361,50,33,0,0,0
"7034",2012-04-09,2643,48,32,0,0,0
"7035",2012-04-10,2659,47,31,0,NA,NA
"7036",2012-04-11,2540,55,32,0,NA,NA
"7037",2012-04-12,2025,65,41,0,0,0
"7038",2012-04-13,2813,57,40,0.02,0,0
"7039",2012-04-14,2495,46,33,0.45,0,0
"7040",2012-04-15,2143,39,23,0.14,0,0
"7041",2012-04-16,2436,46,21,0,0,0
"7042",2012-04-17,2343,64,34,0.1,0,0
"7043",2012-04-18,2405,54,35,0.01,0,0
"7044",2012-04-19,2522,49,35,0.14,0,0
"7045",2012-04-20,2924,56,34,0,0,0
"7046",2012-04-21,4102,58,43,0,0,0
"7047",2012-04-22,4119,59,32,0,0,0
"7048",2012-04-23,3301,79,48,0,0,0
"7049",2012-04-24,3450,79,59,0.01,NA,NA
"7050",2012-04-25,3073,74,56,0,NA,NA
"7051",2012-04-26,3076,59,47,0.11,0,0
"7052",2012-04-27,2643,54,38,1.18,0,0
"7053",2012-04-28,4096,43,33,0,0,0
"7054",2012-04-29,3945,53,34,0.02,0,0
"7055",2012-04-30,3600,66,39,0,0,0
"7056",2012-05-01,3468,65,49,0,NA,NA
"7057",2012-05-02,3682,68,42,0,NA,NA
"7058",2012-05-03,4110,57,45,0.05,0,0
"7059",2012-05-04,4514,65,41,0.37,0,0
"7060",2012-05-05,4691,54,40,0.49,0,0
"7061",2012-05-06,7012,55,38,0,NA,NA
"7062",2012-05-07,4504,55,38,0,NA,NA
"7063",2012-05-08,4638,60,37,0,NA,NA
"7064",2012-05-09,5047,68,39,0,NA,NA
"7065",2012-05-10,4716,81,40,0,NA,NA
"7066",2012-05-11,5220,49,36,0,0,0
"7067",2012-05-12,6274,59,34,0,0,0
"7068",2012-05-13,7217,67,34,0,NA,NA
"7069",2012-05-14,6536,74,53,0,NA,NA
"7070",2012-05-15,6711,67,43,0,NA,NA
"7071",2012-05-16,6856,83,55,0,NA,NA
"7072",2012-05-17,7000,77,61,0,0,0
"7073",2012-05-18,7061,71,48,0.49,0,0
"7074",2012-05-19,8554,58,33,0.13,NA,NA
"7075",2012-05-20,10132,64,28,0,NA,NA
"7076",2012-05-21,8854,78,46,0,NA,NA
"7077",2012-05-22,8726,85,57,0,NA,NA
"7078",2012-05-23,8556,57,43,0.16,NA,NA
"7079",2012-05-24,7051,49,36,0.86,NA,NA
"7080",2012-05-25,8928,42,37,0.16,0,0
"7081",2012-05-26,13746,51,37,0.34,NA,NA
"7082",2012-05-27,21916,64,45,0.03,NA,NA
"7083",2012-05-28,12547,56,40,0,NA,NA
"7084",2012-05-29,10643,62,43,0,NA,NA
"7085",2012-05-30,8483,56,43,0,NA,NA
"7086",2012-05-31,10537,56,42,0,NA,NA
"7087",2012-06-01,12314,66,49,0,NA,NA
"7088",2012-06-02,15045,80,51,0.09,NA,NA
"7089",2012-06-03,16227,76,59,0,NA,NA
"7090",2012-06-04,14828,83,57,0,NA,NA
"7091",2012-06-05,14925,83,68,0,NA,NA
"7092",2012-06-06,13964,80,60,0.06,NA,NA
"7093",2012-06-07,12528,66,47,0.72,NA,NA
"7094",2012-06-08,12461,80,49,0,NA,NA
"7095",2012-06-09,18083,75,45,0.27,NA,NA
"7096",2012-06-10,17246,65,44,0,NA,NA
"7097",2012-06-11,18484,65,47,0,0,0
"7098",2012-06-12,17448,70,48,0.06,NA,NA
"7099",2012-06-13,16383,84,47,0,NA,NA
"7100",2012-06-14,17311,71,55,0,0,0
"7101",2012-06-15,16717,82,53,0.18,0,0
"7102",2012-06-16,20375,74,52,0,0,0
"7103",2012-06-17,19517,88,65,0,NA,NA
"7104",2012-06-18,19906,84,60,0,NA,NA
"7105",2012-06-19,20026,70,49,0.34,NA,NA
"7106",2012-06-20,19163,62,48,0.17,NA,NA
"7107",2012-06-21,19727,75,49,0,NA,NA
"7108",2012-06-22,19728,81,54,0,NA,NA
"7109",2012-06-23,21642,83,62,0,NA,NA
"7110",2012-06-24,20757,82,63,0,NA,NA
"7111",2012-06-25,21138,83,66,0,NA,NA
"7112",2012-06-26,21176,98,67,0,NA,NA
"7113",2012-06-27,20915,82,61,0,NA,NA
"7114",2012-06-28,19430,84,60,0,NA,NA
"7115",2012-06-29,20263,91,68,0,NA,NA
"7116",2012-06-30,23346,83,68,0,NA,NA
"7117",2012-07-01,27206,86,65,0,NA,NA
"7118",2012-07-02,26875,88,68,0.1,0,0
"7119",2012-07-03,27663,93,68,0,0,0
"7120",2012-07-04,31736,84,67,0,0,0
"7121",2012-07-05,24883,82,62,0.3,NA,NA
"7122",2012-07-06,24876,74,56,0.03,NA,NA
"7123",2012-07-07,24336,64,55,0,NA,NA
"7124",2012-07-08,23670,73,58,0,NA,NA
"7125",2012-07-09,24760,77,60,0,NA,NA
"7126",2012-07-10,23971,83,64,0,NA,NA
"7127",2012-07-11,23109,90,61,0.2,NA,NA
"7128",2012-07-12,28757,81,64,0.02,NA,NA
"7129",2012-07-13,22960,86,65,0,0,0
"7130",2012-07-14,25619,92,65,0.12,NA,NA
"7131",2012-07-15,24505,91,72,0,NA,NA
"7132",2012-07-16,25168,93,67,0.06,NA,NA
"7133",2012-07-17,23848,79,62,0.55,NA,NA
"7134",2012-07-18,24375,86,64,0.55,NA,NA
"7135",2012-07-19,22398,96,72,0,NA,NA
"7136",2012-07-20,23124,96,66,0.13,NA,NA
"7137",2012-07-21,25304,96,61,1.39,NA,NA
"7138",2012-07-22,25877,85,61,0.04,NA,NA
"7139",2012-07-23,27507,88,67,0.02,NA,NA
"7140",2012-07-24,25329,92,64,0.01,NA,NA
